source,created_at,text,is_retweet,clean_text,clean_text_with_stopwords
other,Sat Feb 27 00:29:56 +0000 2016,Meet the illegal immigrants Donald Trump hired to build Trump Tower — and then stiffed: https://t.co/bd2ZhK4A3S,False,meet illegal immigrants donald trump hired build trump tower stiffed,meet the illegal immigrants donald trump hired to build trump tower and then stiffed
other,Fri Feb 19 15:47:19 +0000 2016,RT @CoachEricWilson: @marcorubio taking time in a hectic day.You've got our vote #Marcomentum #MarcoRubio #SouthCarolinaPrimary https://t.c…,True,rt @coachericwilson @marcorubio taking time hectic day got vote marcomentum marcorubio southcarolinaprimary,rt @coachericwilson @marcorubio taking time in a hectic day you ve got our vote marcomentum marcorubio southcarolinaprimary
other,Fri May 27 21:31:27 +0000 2016,Missed this. Good.Funny.Clever. #NeverKeyboardCowboy  https://t.co/f6oeVs2NrP,False,missed good funny clever neverkeyboardcowboy,missed this good funny clever neverkeyboardcowboy
other,Wed May 18 10:50:16 +0000 2016,Here is a link to the investigative series which uncovered the activities of these slumlords: https://t.co/1nlpkJuWdq,False,link investigative series uncovered activities slumlords,here is a link to the investigative series which uncovered the activities of these slumlords
other,Tue Mar 01 19:47:44 +0000 2016,Tonight I'm heading to Miami for our Florida Kick-Off Rally &amp; I hope to see you there! RSVP now: https://t.co/baAXkydfpl #FLforMarco,False,tonight heading miami florida kick rally hope see rsvp flformarco,tonight i m heading to miami for our florida kick off rally i hope to see you there rsvp now flformarco
other,Wed Aug 31 00:28:03 +0000 2016,"Thank you for all of your support! Let's keep up the momentum. 

Join our team here: https://t.co/Zi5N2ygs2s https://t.co/lbS29Enhf2",False,thank support let keep momentum join team,thank you for all of your support let s keep up the momentum join our team here
other,Thu Jan 28 03:16:40 +0000 2016,Everything we've fought for is almost here. https://t.co/SJdFdqCl5q #EarnIt,False,everything fought almost earnit,everything we ve fought for is almost here earnit
other,Wed Jan 06 04:47:12 +0000 2016,I have been warning throughout this campaign that North Korea is run by a lunatic (1/5),False,warning throughout campaign north korea run lunatic,i have been warning throughout this campaign that north korea is run by a lunatic
other,Wed Jun 22 16:30:10 +0000 2016,Thank you! https://t.co/F6ihbgBLeQ,False,thank,thank you
other,Sat Feb 06 23:06:41 +0000 2016,"Hear from these New Hampshire voters on why they're supporting our campaign:
https://t.co/r65vEifJ3s",False,hear new hampshire voters supporting campaign,hear from these new hampshire voters on why they re supporting our campaign
other,Fri Jul 08 20:41:02 +0000 2016,U.S. Fish &amp; Wildlife forcing #Florida to discharge more water from Lake O to protect 10 snail kite nests: https://t.co/ZFx5VvH9CF,False,u fish wildlife forcing florida discharge water lake protect snail kite nests,u s fish wildlife forcing florida to discharge more water from lake o to protect snail kite nests
other,Wed Jun 29 01:44:00 +0000 2016,"My thoughts &amp; prayers are w/ victims, their families &amp; Turkish people. The U.S. condemns this attack &amp; stands w/ Turkey",False,thoughts prayers w victims families turkish people u condemns attack stands w turkey,my thoughts prayers are w victims their families turkish people the u s condemns this attack stands w turkey
other,Wed Feb 10 04:14:55 +0000 2016,You will see us again because we're coming back in November to win the general election.,False,see us coming back november win general election,you will see us again because we re coming back in november to win the general election
other,Mon Jan 25 17:05:19 +0000 2016,The Iowa caucuses are just days away. Here’s everything you need to know: https://t.co/TxNxdiCrlC #iacaucus https://t.co/k1l4ZbQg58,False,iowa caucuses days away everything need know iacaucus,the iowa caucuses are just days away here s everything you need to know iacaucus
other,Thu May 19 00:36:40 +0000 2016,Hoping House will pass our sanctions bill soon so those doing this to #Venezuela &amp; stealing $ don't get away with it https://t.co/JRmhZp40uP,False,hoping house pass sanctions bill soon venezuela stealing get away,hoping house will pass our sanctions bill soon so those doing this to venezuela stealing don t get away with it
other,Wed Jun 22 16:10:36 +0000 2016,@ErikBCorcoran thank you!!,False,@erikbcorcoran thank,@erikbcorcoran thank you
other,Tue Nov 08 01:56:06 +0000 2016,Today's last stop - stopped in Miami to say thank you to all volunteers for their GOTV efforts. #FLSen https://t.co/Z4b3HxqkUz,False,today last stop stopped miami say thank volunteers gotv efforts flsen,today s last stop stopped in miami to say thank you to all volunteers for their gotv efforts flsen
other,Thu Jan 28 23:04:43 +0000 2016,#TBT to the first #GOPdebate. I cannot wait to run against Hillary. https://t.co/xIW2tdTWE3,False,tbt first gopdebate cannot wait run hillary,tbt to the first gopdebate i cannot wait to run against hillary
other,Thu Feb 25 03:30:36 +0000 2016,"Our crowds keep growing all over the country - 1,600 people gathered for our rally in Grand Rapids yesterday! https://t.co/xUmpvRxfGa",False,crowds keep growing country people gathered rally grand rapids yesterday,our crowds keep growing all over the country people gathered for our rally in grand rapids yesterday
other,Wed Jan 27 20:04:38 +0000 2016,"Have you heard our official podcast, The Audible, yet? Check out the newest episode now: https://t.co/UCOZ4jLcEG https://t.co/rkSPTV12WE",False,heard official podcast audible yet check newest episode,have you heard our official podcast the audible yet check out the newest episode now
other,Tue May 17 11:10:18 +0000 2016,This is a very promising development. Just in time for my return to Twitter.  https://t.co/nj6gbFJDkz,False,promising development time return twitter,this is a very promising development just in time for my return to twitter
other,Sat Feb 27 19:21:26 +0000 2016,Donald Trump will never be the nominee of the party of Lincoln and Reagan. #NeverTrump,False,donald trump never nominee party lincoln reagan nevertrump,donald trump will never be the nominee of the party of lincoln and reagan nevertrump
other,Mon Jan 11 17:38:30 +0000 2016,Clinton's emails reveal the hostility of Obama admin toward Israel: https://t.co/xa9iJICLz5,False,clinton emails reveal hostility obama admin toward israel,clinton s emails reveal the hostility of obama admin toward israel
other,Tue Mar 08 12:27:53 +0000 2016,MICHIGAN: Today's your day! Find your polling place here: https://t.co/tTkrcc8toB #MIPrimary,False,michigan today day find polling place miprimary,michigan today s your day find your polling place here miprimary
other,Fri Jan 29 01:42:58 +0000 2016,RT @TeamMarco: Are you rooting for @marcorubio in tonight's #GOPDebate? Retweet to share your support! https://t.co/DY2yvDn11y,True,rt @teammarco rooting @marcorubio tonight gopdebate retweet share support,rt @teammarco are you rooting for @marcorubio in tonight s gopdebate retweet to share your support
other,Sat Feb 20 03:34:12 +0000 2016,@andyovergaard Glad to hear that! Was great talking with you today.,False,@andyovergaard glad hear great talking today,@andyovergaard glad to hear that was great talking with you today
other,Tue Jan 05 16:00:04 +0000 2016,Donate $10 or more and you could be watching the first debate of 2016 in person: https://t.co/ml5narYBOq https://t.co/6UhcJxLt8q,False,donate could watching first debate person,donate or more and you could be watching the first debate of in person
other,Mon Feb 01 21:27:35 +0000 2016,"Everyone's been talking about it: 
#Marcomentum
https://t.co/MlWXrPoshy",False,everyone talking marcomentum,everyone s been talking about it marcomentum
other,Tue Sep 27 20:08:05 +0000 2016,"Patrick Murphy is one of the least effective members of Congress. WATCH our new ad: ""Ranked"" to learn more. https://t.co/XicmXbqDbJ",False,patrick murphy one least effective members congress watch new ad ranked learn,patrick murphy is one of the least effective members of congress watch our new ad ranked to learn more
other,Tue Feb 16 15:56:05 +0000 2016,RT @TeamMarco: Ted Cruz’s ‘Slap in the Face’ to Our Military Was Disgraceful — That’s Why I Support Marco Rubio - @NRO https://t.co/30VKQoU…,True,rt @teammarco ted cruz slap face military disgraceful support marco rubio @nro,rt @teammarco ted cruz s slap in the face to our military was disgraceful that s why i support marco rubio @nro
other,Tue Mar 15 19:30:11 +0000 2016,RT @John_Hunt07: Just voted for @marcorubio is Florida! I am ready for a New American Century!! #FLPrimary 🇺🇸🇺🇸👍,True,rt @john hunt voted @marcorubio florida ready new american century flprimary,rt @john hunt just voted for @marcorubio is florida i am ready for a new american century flprimary
other,Thu Jul 28 12:48:33 +0000 2016,One more reason why I could never be a Democrat!  https://t.co/rPHWytK6rH,False,one reason could never democrat,one more reason why i could never be a democrat
other,Fri Jan 22 01:26:41 +0000 2016,Thanks to all these Iowans who braved well below freezing temperatures to make our town halls this week! https://t.co/YEdG9uRYap #iacaucus,False,thanks iowans braved well freezing temperatures make town halls week iacaucus,thanks to all these iowans who braved well below freezing temperatures to make our town halls this week iacaucus
other,Thu Mar 10 23:18:46 +0000 2016,"RT @CeaGlass: Volunteers working hard for @marcorubio in Jacksonville, Fl! #jaxformarco #FLPrimary https://t.co/OrZMD4Su0d",True,rt @ceaglass volunteers working hard @marcorubio jacksonville fl jaxformarco flprimary,rt @ceaglass volunteers working hard for @marcorubio in jacksonville fl jaxformarco flprimary
other,Sat Nov 26 17:44:03 +0000 2016,"""a ruthless dictator..executed thousands of opponents, imprisoned tens of thousands.."": https://t.co/7tTXe8KYtp",False,ruthless dictator executed thousands opponents imprisoned tens thousands,a ruthless dictator executed thousands of opponents imprisoned tens of thousands
other,Sun Jul 17 21:44:02 +0000 2016,"Horrified by more assassinations of police officers, this time in Baton Rouge. I'm grieving for victims, their families and all police.",False,horrified assassinations police officers time baton rouge grieving victims families police,horrified by more assassinations of police officers this time in baton rouge i m grieving for victims their families and all police
other,Wed Jun 22 14:46:28 +0000 2016,"I have never claimed to be perfect, or to have all the answers. https://t.co/yjmrhnqiOq",False,never claimed perfect answers,i have never claimed to be perfect or to have all the answers
other,Mon Feb 08 17:46:13 +0000 2016,"ALL human life is worthy of the protection of our laws.

Watch and click here if you agree: https://t.co/GFK0Y4ooSX
https://t.co/wNLSeHrJYu",False,human life worthy protection laws watch click agree,all human life is worthy of the protection of our laws watch and click here if you agree
other,Fri Sep 09 03:12:14 +0000 2016,@OHSSportsTeams graduate @TrevorSiemian is showing America on @SNFonNBC kind of talent #Florida High school football produces. #NFLKickoff,False,@ohssportsteams graduate @trevorsiemian showing america @snfonnbc kind talent florida high school football produces nflkickoff,@ohssportsteams graduate @trevorsiemian is showing america on @snfonnbc kind of talent florida high school football produces nflkickoff
other,Wed Jun 22 21:35:00 +0000 2016,RT @newtgingrich: Great news that Marco Rubio is running for reelection in Florida. He is a great talent and has a creative solution orient…,True,rt @newtgingrich great news marco rubio running reelection florida great talent creative solution orient,rt @newtgingrich great news that marco rubio is running for reelection in florida he is a great talent and has a creative solution orient
other,Thu Mar 10 21:32:57 +0000 2016,TONIGHT: @TeamMarco is hosting debate watch parties across FL! Find one near you &amp; RSVP: https://t.co/bLoymbhUSL #FLforMarco,False,tonight @teammarco hosting debate watch parties across fl find one near rsvp flformarco,tonight @teammarco is hosting debate watch parties across fl find one near you rsvp flformarco
other,Fri Jul 15 15:01:01 +0000 2016,@realDonaldTrump Great pick. @mike_pence is rock solid.,False,@realdonaldtrump great pick @mike pence rock solid,@realdonaldtrump great pick @mike pence is rock solid
other,Fri Jan 29 03:19:10 +0000 2016,"Let me be clear: there is only one savior, and it's not me. #GOPDebate",False,let clear one savior gopdebate,let me be clear there is only one savior and it s not me gopdebate
other,Tue Jan 19 01:42:33 +0000 2016,Guess what viewers were searching for during the Democratic debate? Hint: It's not good for Hillary. https://t.co/uo6wBMsJys,False,guess viewers searching democratic debate hint good hillary,guess what viewers were searching for during the democratic debate hint it s not good for hillary
other,Wed Feb 17 18:01:01 +0000 2016,"RT @sailingtheseays: Cannot believe that I just met the next President of the United States, @marcorubio!!! #Marcomentum #TeamMarco https:/…",True,rt @sailingtheseays cannot believe met next president united states @marcorubio marcomentum teammarco https,rt @sailingtheseays cannot believe that i just met the next president of the united states @marcorubio marcomentum teammarco https
